Unnamed: 0,name,mapped_data
15777,johnson county missouri united states,",Johnson County,Missouri,United States"
15778,randolph county missouri united states,",Randolph County,Missouri,United States"
15779,iron county missouri united states,",Iron County,Missouri,United States"
15780,cole county missouri united states,",Cole County,Missouri,United States"
15781,chariton county missouri united states,",Chariton County,Missouri,United States"
15782,pettis county missouri united states,",Pettis County,Missouri,United States"
15783,barton county missouri united states,",Barton County,Missouri,United States"
15784,laclede county missouri united states,",Laclede County,Missouri,United States"
15785,macon county missouri united states,",Macon County,Missouri,United States"
15786,bollinger county missouri united states,",Bollinger County,Missouri,United States"
15787,saline county missouri united states,",Saline County,Missouri,United States"
15788,webster county missouri united states,",Webster County,Missouri,United States"
15789,warren county missouri united states,",Warren County,Missouri,United States"
15790,dekalb county missouri united states,",DeKalb County,Missouri,United States"
15791,audrain county missouri united states,",Audrain County,Missouri,United States"
15792,montgomery county missouri united states,",Montgomery County,Missouri,United States"
15793,howell county missouri united states,",Howell County,Missouri,United States"
15794,vernon county missouri united states,",Vernon County,Missouri,United States"
15795,ralls county missouri united states,",Ralls County,Missouri,United States"
15796,holt county missouri united states,",Holt County,Missouri,United States"
15797,monroe county missouri united states,",Monroe County,Missouri,United States"
15798,platte county missouri united states,",Platte County,Missouri,United States"
15799,perry county missouri united states,",Perry County,Missouri,United States"
15800,butler county missouri united states,",Butler County,Missouri,United States"
15801,washington county missouri united states,",Washington County,Missouri,United States"
15802,morgan county missouri united states,",Morgan County,Missouri,United States"
15803,phelps county missouri united states,",Phelps County,Missouri,United States"
15804,buchanan county missouri united states,",Buchanan County,Missouri,United States"
15805,city of saint louis missouri united states,",City of Saint Louis,Missouri,United States"
15806,sainte genevieve county missouri united states,",Sainte Genevieve County,Missouri,United States"
15807,dent county missouri united states,",Dent County,Missouri,United States"
15808,shelby county missouri united states,",Shelby County,Missouri,United States"
15809,carter county missouri united states,",Carter County,Missouri,United States"
15810,monroe county mississippi united states,",Monroe County,Mississippi,United States"
15811,choctaw county mississippi united states,",Choctaw County,Mississippi,United States"
15812,lamar county mississippi united states,",Lamar County,Mississippi,United States"
15813,benton county mississippi united states,",Benton County,Mississippi,United States"
15814,lee county mississippi united states,",Lee County,Mississippi,United States"
15815,panola county mississippi united states,",Panola County,Mississippi,United States"
15816,hancock county mississippi united states,",Hancock County,Mississippi,United States"
15817,jasper county mississippi united states,",Jasper County,Mississippi,United States"
15818,warren county mississippi united states,",Warren County,Mississippi,United States"
15819,wayne county mississippi united states,",Wayne County,Mississippi,United States"
15820,tishomingo county mississippi united states,",Tishomingo County,Mississippi,United States"
15821,humphreys county mississippi united states,",Humphreys County,Mississippi,United States"
15822,harrison county mississippi united states,",Harrison County,Mississippi,United States"
15823,prentiss county mississippi united states,",Prentiss County,Mississippi,United States"
15824,rankin county mississippi united states,",Rankin County,Mississippi,United States"
15825,lincoln county mississippi united states,",Lincoln County,Mississippi,United States"
15826,noxubee county mississippi united states,",Noxubee County,Mississippi,United States"
15827,calhoun county mississippi united states,",Calhoun County,Mississippi,United States"
15828,franklin county mississippi united states,",Franklin County,Mississippi,United States"
15829,marshall county mississippi united states,",Marshall County,Mississippi,United States"
15830,hinds county mississippi united states,",Hinds County,Mississippi,United States"
15831,lowndes county mississippi united states,",Lowndes County,Mississippi,United States"
15832,madison county mississippi united states,",Madison County,Mississippi,United States"
15833,pearl river county mississippi united states,",Pearl River County,Mississippi,United States"
15834,carroll county mississippi united states,",Carroll County,Mississippi,United States"
15835,leake county mississippi united states,",Leake County,Mississippi,United States"
15836,wilkinson county mississippi united states,",Wilkinson County,Mississippi,United States"
15837,tallahatchie county mississippi united states,",Tallahatchie County,Mississippi,United States"
15838,coahoma county mississippi united states,",Coahoma County,Mississippi,United States"
15839,bolivar county mississippi united states,",Bolivar County,Mississippi,United States"
15840,neshoba county mississippi united states,",Neshoba County,Mississippi,United States"
15841,tate county mississippi united states,",Tate County,Mississippi,United States"
15842,covington county mississippi united states,",Covington County,Mississippi,United States"
15843,lauderdale county mississippi united states,",Lauderdale County,Mississippi,United States"
15844,marion county mississippi united states,",Marion County,Mississippi,United States"
15845,newton county mississippi united states,",Newton County,Mississippi,United States"
15846,alcorn county mississippi united states,",Alcorn County,Mississippi,United States"
15847,copiah county mississippi united states,",Copiah County,Mississippi,United States"
15848,kemper county mississippi united states,",Kemper County,Mississippi,United States"
15849,sunflower county mississippi united states,",Sunflower County,Mississippi,United States"
15850,holmes county mississippi united states,",Holmes County,Mississippi,United States"
15851,jones county mississippi united states,",Jones County,Mississippi,United States"
15852,jackson county mississippi united states,",Jackson County,Mississippi,United States"
15853,webster county mississippi united states,",Webster County,Mississippi,United States"
15854,jefferson county mississippi united states,",Jefferson County,Mississippi,United States"
15855,scott county mississippi united states,",Scott County,Mississippi,United States"
15856,itawamba county mississippi united states,",Itawamba County,Mississippi,United States"
15857,forrest county mississippi united states,",Forrest County,Mississippi,United States"
15858,washington county mississippi united states,",Washington County,Mississippi,United States"
15859,leflore county mississippi united states,",Leflore County,Mississippi,United States"
15860,grenada county mississippi united states,",Grenada County,Mississippi,United States"
15861,de soto county mississippi united states,",De Soto County,Mississippi,United States"
15862,chickasaw county mississippi united states,",Chickasaw County,Mississippi,United States"
15863,attala county mississippi united states,",Attala County,Mississippi,United States"
15864,quitman county mississippi united states,",Quitman County,Mississippi,United States"
15865,greene county mississippi united states,",Greene County,Mississippi,United States"
15866,amite county mississippi united states,",Amite County,Mississippi,United States"
15867,winston county mississippi united states,",Winston County,Mississippi,United States"
15868,george county mississippi united states,",George County,Mississippi,United States"
15869,simpson county mississippi united states,",Simpson County,Mississippi,United States"
15870,pike county mississippi united states,",Pike County,Mississippi,United States"
15871,issaquena county mississippi united states,",Issaquena County,Mississippi,United States"
15872,lawrence county mississippi united states,",Lawrence County,Mississippi,United States"
15873,adams county mississippi united states,",Adams County,Mississippi,United States"
15874,union county mississippi united states,",Union County,Mississippi,United States"
15875,perry county mississippi united states,",Perry County,Mississippi,United States"
15876,tunica county mississippi united states,",Tunica County,Mississippi,United States"
15877,lafayette county mississippi united states,",Lafayette County,Mississippi,United States"
15878,pontotoc county mississippi united states,",Pontotoc County,Mississippi,United States"
15879,claiborne county mississippi united states,",Claiborne County,Mississippi,United States"
15880,jefferson davis county mississippi united states,",Jefferson Davis County,Mississippi,United States"
15881,clarke county mississippi united states,",Clarke County,Mississippi,United States"
15882,smith county mississippi united states,",Smith County,Mississippi,United States"
15883,tippah county mississippi united states,",Tippah County,Mississippi,United States"
15884,sharkey county mississippi united states,",Sharkey County,Mississippi,United States"
15885,oktibbeha county mississippi united states,",Oktibbeha County,Mississippi,United States"
15886,walthall county mississippi united states,",Walthall County,Mississippi,United States"
15887,yalobusha county mississippi united states,",Yalobusha County,Mississippi,United States"
15888,clay county mississippi united states,",Clay County,Mississippi,United States"
15889,stone county mississippi united states,",Stone County,Mississippi,United States"
15890,montgomery county mississippi united states,",Montgomery County,Mississippi,United States"
15891,yazoo county mississippi united states,",Yazoo County,Mississippi,United States"
15892,moore county north carolina united states,",Moore County,North Carolina,United States"
15893,davie county north carolina united states,",Davie County,North Carolina,United States"
15894,hertford county north carolina united states,",Hertford County,North Carolina,United States"
15895,stanly county north carolina united states,",Stanly County,North Carolina,United States"
15896,cherokee county north carolina united states,",Cherokee County,North Carolina,United States"
15897,harnett county north carolina united states,",Harnett County,North Carolina,United States"
15898,wake county north carolina united states,",Wake County,North Carolina,United States"
15899,randolph county north carolina united states,",Randolph County,North Carolina,United States"
15900,johnston county north carolina united states,",Johnston County,North Carolina,United States"
15901,buncombe county north carolina united states,",Buncombe County,North Carolina,United States"
15902,carteret county north carolina united states,",Carteret County,North Carolina,United States"
15903,pitt county north carolina united states,",Pitt County,North Carolina,United States"
15904,mitchell county north carolina united states,",Mitchell County,North Carolina,United States"
15905,henderson county north carolina united states,",Henderson County,North Carolina,United States"
15906,avery county north carolina united states,",Avery County,North Carolina,United States"
15907,pamlico county north carolina united states,",Pamlico County,North Carolina,United States"
15908,new hanover county north carolina united states,",New Hanover County,North Carolina,United States"
15909,beaufort county north carolina united states,",Beaufort County,North Carolina,United States"
15910,gaston county north carolina united states,",Gaston County,North Carolina,United States"
15911,brunswick county north carolina united states,",Brunswick County,North Carolina,United States"
15912,alexander county north carolina united states,",Alexander County,North Carolina,United States"
15913,duplin county north carolina united states,",Duplin County,North Carolina,United States"
15914,montgomery county north carolina united states,",Montgomery County,North Carolina,United States"
15915,bladen county north carolina united states,",Bladen County,North Carolina,United States"
15916,watauga county north carolina united states,",Watauga County,North Carolina,United States"
15917,cleveland county north carolina united states,",Cleveland County,North Carolina,United States"
15918,yadkin county north carolina united states,",Yadkin County,North Carolina,United States"
15919,transylvania county north carolina united states,",Transylvania County,North Carolina,United States"
15920,craven county north carolina united states,",Craven County,North Carolina,United States"
15921,lee county north carolina united states,",Lee County,North Carolina,United States"
15922,wayne county north carolina united states,",Wayne County,North Carolina,United States"
15923,columbus county north carolina united states,",Columbus County,North Carolina,United States"
15924,swain county north carolina united states,",Swain County,North Carolina,United States"
15925,pender county north carolina united states,",Pender County,North Carolina,United States"
15926,alamance county north carolina united states,",Alamance County,North Carolina,United States"
15927,anson county north carolina united states,",Anson County,North Carolina,United States"
15928,yancey county north carolina united states,",Yancey County,North Carolina,United States"
15929,granville county north carolina united states,",Granville County,North Carolina,United States"
15930,dare county north carolina united states,",Dare County,North Carolina,United States"
15931,caldwell county north carolina united states,",Caldwell County,North Carolina,United States"
15932,camden county north carolina united states,",Camden County,North Carolina,United States"
15933,haywood county north carolina united states,",Haywood County,North Carolina,United States"
15934,orange county north carolina united states,",Orange County,North Carolina,United States"
15935,mecklenburg county north carolina united states,",Mecklenburg County,North Carolina,United States"
15936,rowan county north carolina united states,",Rowan County,North Carolina,United States"
15937,catawba county north carolina united states,",Catawba County,North Carolina,United States"
15938,forsyth county north carolina united states,",Forsyth County,North Carolina,United States"
15939,sampson county north carolina united states,",Sampson County,North Carolina,United States"
15940,tyrrell county north carolina united states,",Tyrrell County,North Carolina,United States"
15941,polk county north carolina united states,",Polk County,North Carolina,United States"
15942,cabarrus county north carolina united states,",Cabarrus County,North Carolina,United States"
15943,burke county north carolina united states,",Burke County,North Carolina,United States"
15944,richmond county north carolina united states,",Richmond County,North Carolina,United States"
15945,wilkes county north carolina united states,",Wilkes County,North Carolina,United States"
15946,jackson county north carolina united states,",Jackson County,North Carolina,United States"
15947,currituck county north carolina united states,",Currituck County,North Carolina,United States"
15948,stokes county north carolina united states,",Stokes County,North Carolina,United States"
15949,davidson county north carolina united states,",Davidson County,North Carolina,United States"
15950,lincoln county north carolina united states,",Lincoln County,North Carolina,United States"
15951,surry county north carolina united states,",Surry County,North Carolina,United States"
15952,durham county north carolina united states,",Durham County,North Carolina,United States"
15953,cumberland county north carolina united states,",Cumberland County,North Carolina,United States"
15954,rockingham county north carolina united states,",Rockingham County,North Carolina,United States"
15955,chowan county north carolina united states,",Chowan County,North Carolina,United States"
15956,pasquotank county north carolina united states,",Pasquotank County,North Carolina,United States"
15957,wilson county north carolina united states,",Wilson County,North Carolina,United States"
15958,halifax county north carolina united states,",Halifax County,North Carolina,United States"
15959,robeson county north carolina united states,",Robeson County,North Carolina,United States"
15960,union county north carolina united states,",Union County,North Carolina,United States"
15961,chatham county north carolina united states,",Chatham County,North Carolina,United States"
15962,rutherford county north carolina united states,",Rutherford County,North Carolina,United States"
15963,guilford county north carolina united states,",Guilford County,North Carolina,United States"
15964,macon county north carolina united states,",Macon County,North Carolina,United States"
15965,franklin county north carolina united states,",Franklin County,North Carolina,United States"
15966,northampton county north carolina united states,",Northampton County,North Carolina,United States"
15967,gates county north carolina united states,",Gates County,North Carolina,United States"
15968,onslow county north carolina united states,",Onslow County,North Carolina,United States"
15969,clay county north carolina united states,",Clay County,North Carolina,United States"
15970,vance county north carolina united states,",Vance County,North Carolina,United States"
15971,perquimans county north carolina united states,",Perquimans County,North Carolina,United States"
15972,ashe county north carolina united states,",Ashe County,North Carolina,United States"
15973,lenoir county north carolina united states,",Lenoir County,North Carolina,United States"
15974,scotland county north carolina united states,",Scotland County,North Carolina,United States"
15975,mcdowell county north carolina united states,",McDowell County,North Carolina,United States"
15976,madison county north carolina united states,",Madison County,North Carolina,United States"
15977,greene county north carolina united states,",Greene County,North Carolina,United States"
15978,jones county north carolina united states,",Jones County,North Carolina,United States"
15979,iredell county north carolina united states,",Iredell County,North Carolina,United States"
15980,nash county north carolina united states,",Nash County,North Carolina,United States"
15981,warren county north carolina united states,",Warren County,North Carolina,United States"
15982,edgecombe county north carolina united states,",Edgecombe County,North Carolina,United States"
15983,washington county north carolina united states,",Washington County,North Carolina,United States"
15984,hoke county north carolina united states,",Hoke County,North Carolina,United States"
15985,graham county north carolina united states,",Graham County,North Carolina,United States"
15986,martin county north carolina united states,",Martin County,North Carolina,United States"
15987,person county north carolina united states,",Person County,North Carolina,United States"
15988,alleghany county north carolina united states,",Alleghany County,North Carolina,United States"
15989,hyde county north carolina united states,",Hyde County,North Carolina,United States"
15990,bertie county north carolina united states,",Bertie County,North Carolina,United States"
15991,caswell county north carolina united states,",Caswell County,North Carolina,United States"
15992,atlantic county new jersey united states,",Atlantic County,New Jersey,United States"
15993,salem county new jersey united states,",Salem County,New Jersey,United States"
15994,camden county new jersey united states,",Camden County,New Jersey,United States"
15995,cape may county new jersey united states,",Cape May County,New Jersey,United States"
15996,ocean county new jersey united states,",Ocean County,New Jersey,United States"
15997,gloucester county new jersey united states,",Gloucester County,New Jersey,United States"
15998,cumberland county new jersey united states,",Cumberland County,New Jersey,United States"
15999,burlington county new jersey united states,",Burlington County,New Jersey,United States"
16000,brown county ohio united states,",Brown County,Ohio,United States"
16001,clermont county ohio united states,",Clermont County,Ohio,United States"
16002,darke county ohio united states,",Darke County,Ohio,United States"
16003,pickaway county ohio united states,",Pickaway County,Ohio,United States"
16004,athens county ohio united states,",Athens County,Ohio,United States"
16005,fairfield county ohio united states,",Fairfield County,Ohio,United States"
16006,belmont county ohio united states,",Belmont County,Ohio,United States"
16007,greene county ohio united states,",Greene County,Ohio,United States"
16008,butler county ohio united states,",Butler County,Ohio,United States"
16009,washington county ohio united states,",Washington County,Ohio,United States"
16010,madison county ohio united states,",Madison County,Ohio,United States"
16011,franklin county ohio united states,",Franklin County,Ohio,United States"
16012,clinton county ohio united states,",Clinton County,Ohio,United States"
16013,montgomery county ohio united states,",Montgomery County,Ohio,United States"
16014,licking county ohio united states,",Licking County,Ohio,United States"
16015,lawrence county ohio united states,",Lawrence County,Ohio,United States"
16016,guernsey county ohio united states,",Guernsey County,Ohio,United States"
16017,noble county ohio united states,",Noble County,Ohio,United States"
16018,preble county ohio united states,",Preble County,Ohio,United States"
16019,warren county ohio united states,",Warren County,Ohio,United States"
16020,perry county ohio united states,",Perry County,Ohio,United States"
16021,clark county ohio united states,",Clark County,Ohio,United States"
16022,ross county ohio united states,",Ross County,Ohio,United States"
16023,scioto county ohio united states,",Scioto County,Ohio,United States"
16024,gallia county ohio united states,",Gallia County,Ohio,United States"
16025,highland county ohio united states,",Highland County,Ohio,United States"
16026,jackson county ohio united states,",Jackson County,Ohio,United States"
16027,fayette county ohio united states,",Fayette County,Ohio,United States"
16028,hocking county ohio united states,",Hocking County,Ohio,United States"
16029,adams county ohio united states,",Adams County,Ohio,United States"
16030,vinton county ohio united states,",Vinton County,Ohio,United States"
16031,morgan county ohio united states,",Morgan County,Ohio,United States"
16032,meigs county ohio united states,",Meigs County,Ohio,United States"
16033,muskingum county ohio united states,",Muskingum County,Ohio,United States"
16034,pike county ohio united states,",Pike County,Ohio,United States"
16035,miami county ohio united states,",Miami County,Ohio,United States"
16036,monroe county ohio united states,",Monroe County,Ohio,United States"
16037,pontotoc county oklahoma united states,",Pontotoc County,Oklahoma,United States"
16038,ottawa county oklahoma united states,",Ottawa County,Oklahoma,United States"
16039,jackson county oklahoma united states,",Jackson County,Oklahoma,United States"
16040,woods county oklahoma united states,",Woods County,Oklahoma,United States"
16041,caddo county oklahoma united states,",Caddo County,Oklahoma,United States"
16042,pushmataha county oklahoma united states,",Pushmataha County,Oklahoma,United States"
16043,custer county oklahoma united states,",Custer County,Oklahoma,United States"
16044,carter county oklahoma united states,",Carter County,Oklahoma,United States"
16045,le flore county oklahoma united states,",Le Flore County,Oklahoma,United States"
16046,ellis county oklahoma united states,",Ellis County,Oklahoma,United States"
16047,atoka county oklahoma united states,",Atoka County,Oklahoma,United States"
16048,osage county oklahoma united states,",Osage County,Oklahoma,United States"
16049,washington county oklahoma united states,",Washington County,Oklahoma,United States"
16050,okmulgee county oklahoma united states,",Okmulgee County,Oklahoma,United States"
16051,oklahoma county oklahoma united states,",Oklahoma County,Oklahoma,United States"
16052,pottawatomie county oklahoma united states,",Pottawatomie County,Oklahoma,United States"
16053,tulsa county oklahoma united states,",Tulsa County,Oklahoma,United States"
16054,kay county oklahoma united states,",Kay County,Oklahoma,United States"
16055,mcclain county oklahoma united states,",McClain County,Oklahoma,United States"
16056,okfuskee county oklahoma united states,",Okfuskee County,Oklahoma,United States"
16057,stephens county oklahoma united states,",Stephens County,Oklahoma,United States"
16058,creek county oklahoma united states,",Creek County,Oklahoma,United States"
16059,mccurtain county oklahoma united states,",McCurtain County,Oklahoma,United States"
16060,harper county oklahoma united states,",Harper County,Oklahoma,United States"
16061,washita county oklahoma united states,",Washita County,Oklahoma,United States"
16062,rogers county oklahoma united states,",Rogers County,Oklahoma,United States"
16063,comanche county oklahoma united states,",Comanche County,Oklahoma,United States"
16064,bryan county oklahoma united states,",Bryan County,Oklahoma,United States"
16065,lincoln county oklahoma united states,",Lincoln County,Oklahoma,United States"
16066,mcintosh county oklahoma united states,",McIntosh County,Oklahoma,United States"
16067,alfalfa county oklahoma united states,",Alfalfa County,Oklahoma,United States"
16068,roger mills county oklahoma united states,",Roger Mills County,Oklahoma,United States"
16069,grady county oklahoma united states,",Grady County,Oklahoma,United States"
16070,mayes county oklahoma united states,",Mayes County,Oklahoma,United States"
16071,delaware county oklahoma united states,",Delaware County,Oklahoma,United States"
16072,pawnee county oklahoma united states,",Pawnee County,Oklahoma,United States"
16073,wagoner county oklahoma united states,",Wagoner County,Oklahoma,United States"
16074,logan county oklahoma united states,",Logan County,Oklahoma,United States"
16075,payne county oklahoma united states,",Payne County,Oklahoma,United States"
16076,murray county oklahoma united states,",Murray County,Oklahoma,United States"
16077,canadian county oklahoma united states,",Canadian County,Oklahoma,United States"
16078,beckham county oklahoma united states,",Beckham County,Oklahoma,United States"
16079,garfield county oklahoma united states,",Garfield County,Oklahoma,United States"
16080,major county oklahoma united states,",Major County,Oklahoma,United States"
16081,muskogee county oklahoma united states,",Muskogee County,Oklahoma,United States"
16082,tillman county oklahoma united states,",Tillman County,Oklahoma,United States"
16083,blaine county oklahoma united states,",Blaine County,Oklahoma,United States"
16084,greer county oklahoma united states,",Greer County,Oklahoma,United States"
16085,cleveland county oklahoma united states,",Cleveland County,Oklahoma,United States"
16086,pittsburg county oklahoma united states,",Pittsburg County,Oklahoma,United States"
16087,kingfisher county oklahoma united states,",Kingfisher County,Oklahoma,United States"
16088,kiowa county oklahoma united states,",Kiowa County,Oklahoma,United States"
16089,hughes county oklahoma united states,",Hughes County,Oklahoma,United States"
16090,harmon county oklahoma united states,",Harmon County,Oklahoma,United States"
16091,choctaw county oklahoma united states,",Choctaw County,Oklahoma,United States"
16092,marshall county oklahoma united states,",Marshall County,Oklahoma,United States"
16093,seminole county oklahoma united states,",Seminole County,Oklahoma,United States"
16094,garvin county oklahoma united states,",Garvin County,Oklahoma,United States"
16095,love county oklahoma united states,",Love County,Oklahoma,United States"
16096,grant county oklahoma united states,",Grant County,Oklahoma,United States"
16097,woodward county oklahoma united states,",Woodward County,Oklahoma,United States"
16098,sequoyah county oklahoma united states,",Sequoyah County,Oklahoma,United States"
16099,nowata county oklahoma united states,",Nowata County,Oklahoma,United States"
16100,cherokee county oklahoma united states,",Cherokee County,Oklahoma,United States"
16101,noble county oklahoma united states,",Noble County,Oklahoma,United States"
16102,jefferson county oklahoma united states,",Jefferson County,Oklahoma,United States"
16103,haskell county oklahoma united states,",Haskell County,Oklahoma,United States"
16104,adair county oklahoma united states,",Adair County,Oklahoma,United States"
16105,dewey county oklahoma united states,",Dewey County,Oklahoma,United States"
16106,cotton county oklahoma united states,",Cotton County,Oklahoma,United States"
16107,johnston county oklahoma united states,",Johnston County,Oklahoma,United States"
16108,craig county oklahoma united states,",Craig County,Oklahoma,United States"
16109,latimer county oklahoma united states,",Latimer County,Oklahoma,United States"
16110,adams county pennsylvania united states,",Adams County,Pennsylvania,United States"
16111,delaware county pennsylvania united states,",Delaware County,Pennsylvania,United States"
16112,chester county pennsylvania united states,",Chester County,Pennsylvania,United States"
16113,somerset county pennsylvania united states,",Somerset County,Pennsylvania,United States"
16114,franklin county pennsylvania united states,",Franklin County,Pennsylvania,United States"
16115,lancaster county pennsylvania united states,",Lancaster County,Pennsylvania,United States"
16116,york county pennsylvania united states,",York County,Pennsylvania,United States"
16117,fayette county pennsylvania united states,",Fayette County,Pennsylvania,United States"
16118,greene county pennsylvania united states,",Greene County,Pennsylvania,United States"
16119,fulton county pennsylvania united states,",Fulton County,Pennsylvania,United States"
16120,montgomery county pennsylvania united states,",Montgomery County,Pennsylvania,United States"
16121,philadelphia county pennsylvania united states,",Philadelphia County,Pennsylvania,United States"
16122,abbeville county south carolina united states,",Abbeville County,South Carolina,United States"
16123,aiken county south carolina united states,",Aiken County,South Carolina,United States"
16124,allendale county south carolina united states,",Allendale County,South Carolina,United States"
16125,anderson county south carolina united states,",Anderson County,South Carolina,United States"
16126,williamsburg county south carolina united states,",Williamsburg County,South Carolina,United States"
16127,spartanburg county south carolina united states,",Spartanburg County,South Carolina,United States"
16128,pickens county south carolina united states,",Pickens County,South Carolina,United States"
16129,charleston county south carolina united states,",Charleston County,South Carolina,United States"
16130,bamberg county south carolina united states,",Bamberg County,South Carolina,United States"
16131,barnwell county south carolina united states,",Barnwell County,South Carolina,United States"
16132,lexington county south carolina united states,",Lexington County,South Carolina,United States"
16133,beaufort county south carolina united states,",Beaufort County,South Carolina,United States"
16134,marlboro county south carolina united states,",Marlboro County,South Carolina,United States"
16135,greenville county south carolina united states,",Greenville County,South Carolina,United States"
16136,lee county south carolina united states,",Lee County,South Carolina,United States"
16137,cherokee county south carolina united states,",Cherokee County,South Carolina,United States"
16138,richland county south carolina united states,",Richland County,South Carolina,United States"
16139,berkeley county south carolina united states,",Berkeley County,South Carolina,United States"
16140,orangeburg county south carolina united states,",Orangeburg County,South Carolina,United States"
16141,union county south carolina united states,",Union County,South Carolina,United States"
16142,sumter county south carolina united states,",Sumter County,South Carolina,United States"
16143,york county south carolina united states,",York County,South Carolina,United States"
16144,dorchester county south carolina united states,",Dorchester County,South Carolina,United States"
16145,chesterfield county south carolina united states,",Chesterfield County,South Carolina,United States"
16146,chester county south carolina united states,",Chester County,South Carolina,United States"
16147,laurens county south carolina united states,",Laurens County,South Carolina,United States"
16148,horry county south carolina united states,",Horry County,South Carolina,United States"
16149,darlington county south carolina united states,",Darlington County,South Carolina,United States"
16150,dillon county south carolina united states,",Dillon County,South Carolina,United States"
16151,edgefield county south carolina united states,",Edgefield County,South Carolina,United States"
16152,lancaster county south carolina united states,",Lancaster County,South Carolina,United States"
16153,hampton county south carolina united states,",Hampton County,South Carolina,United States"
16154,florence county south carolina united states,",Florence County,South Carolina,United States"
16155,georgetown county south carolina united states,",Georgetown County,South Carolina,United States"
16156,greenwood county south carolina united states,",Greenwood County,South Carolina,United States"
16157,jasper county south carolina united states,",Jasper County,South Carolina,United States"
16158,clarendon county south carolina united states,",Clarendon County,South Carolina,United States"
16159,marion county south carolina united states,",Marion County,South Carolina,United States"
16160,mccormick county south carolina united states,",McCormick County,South Carolina,United States"
16161,newberry county south carolina united states,",Newberry County,South Carolina,United States"
16162,calhoun county south carolina united states,",Calhoun County,South Carolina,United States"
16163,saluda county south carolina united states,",Saluda County,South Carolina,United States"
16164,oconee county south carolina united states,",Oconee County,South Carolina,United States"
16165,colleton county south carolina united states,",Colleton County,South Carolina,United States"
16166,fairfield county south carolina united states,",Fairfield County,South Carolina,United States"
16167,mcnairy county tennessee united states,",McNairy County,Tennessee,United States"
16168,crockett county tennessee united states,",Crockett County,Tennessee,United States"
16169,blount county tennessee united states,",Blount County,Tennessee,United States"
16170,putnam county tennessee united states,",Putnam County,Tennessee,United States"
16171,grundy county tennessee united states,",Grundy County,Tennessee,United States"
16172,hamilton county tennessee united states,",Hamilton County,Tennessee,United States"
16173,giles county tennessee united states,",Giles County,Tennessee,United States"
16174,shelby county tennessee united states,",Shelby County,Tennessee,United States"
16175,cheatham county tennessee united states,",Cheatham County,Tennessee,United States"
16176,mcminn county tennessee united states,",McMinn County,Tennessee,United States"
16177,tipton county tennessee united states,",Tipton County,Tennessee,United States"
16178,unicoi county tennessee united states,",Unicoi County,Tennessee,United States"
16179,grainger county tennessee united states,",Grainger County,Tennessee,United States"
16180,davidson county tennessee united states,",Davidson County,Tennessee,United States"
16181,polk county tennessee united states,",Polk County,Tennessee,United States"
16182,sullivan county tennessee united states,",Sullivan County,Tennessee,United States"
16183,hardeman county tennessee united states,",Hardeman County,Tennessee,United States"
16184,hickman county tennessee united states,",Hickman County,Tennessee,United States"
16185,gibson county tennessee united states,",Gibson County,Tennessee,United States"
16186,williamson county tennessee united states,",Williamson County,Tennessee,United States"
16187,lincoln county tennessee united states,",Lincoln County,Tennessee,United States"
16188,haywood county tennessee united states,",Haywood County,Tennessee,United States"
16189,carroll county tennessee united states,",Carroll County,Tennessee,United States"
16190,dickson county tennessee united states,",Dickson County,Tennessee,United States"
16191,pickett county tennessee united states,",Pickett County,Tennessee,United States"
16192,benton county tennessee united states,",Benton County,Tennessee,United States"
16193,smith county tennessee united states,",Smith County,Tennessee,United States"
16194,campbell county tennessee united states,",Campbell County,Tennessee,United States"
16195,clay county tennessee united states,",Clay County,Tennessee,United States"
16196,carter county tennessee united states,",Carter County,Tennessee,United States"
16197,lauderdale county tennessee united states,",Lauderdale County,Tennessee,United States"
16198,marshall county tennessee united states,",Marshall County,Tennessee,United States"
16199,hawkins county tennessee united states,",Hawkins County,Tennessee,United States"
16200,montgomery county tennessee united states,",Montgomery County,Tennessee,United States"
16201,bradley county tennessee united states,",Bradley County,Tennessee,United States"
16202,wayne county tennessee united states,",Wayne County,Tennessee,United States"
16203,anderson county tennessee united states,",Anderson County,Tennessee,United States"
16204,morgan county tennessee united states,",Morgan County,Tennessee,United States"
16205,maury county tennessee united states,",Maury County,Tennessee,United States"
16206,union county tennessee united states,",Union County,Tennessee,United States"
16207,robertson county tennessee united states,",Robertson County,Tennessee,United States"
16208,franklin county tennessee united states,",Franklin County,Tennessee,United States"
16209,cumberland county tennessee united states,",Cumberland County,Tennessee,United States"
16210,hardin county tennessee united states,",Hardin County,Tennessee,United States"
16211,jefferson county tennessee united states,",Jefferson County,Tennessee,United States"
16212,rhea county tennessee united states,",Rhea County,Tennessee,United States"
16213,meigs county tennessee united states,",Meigs County,Tennessee,United States"
16214,decatur county tennessee united states,",Decatur County,Tennessee,United States"
16215,jackson county tennessee united states,",Jackson County,Tennessee,United States"
16216,stewart county tennessee united states,",Stewart County,Tennessee,United States"
16217,weakley county tennessee united states,",Weakley County,Tennessee,United States"
16218,sequatchie county tennessee united states,",Sequatchie County,Tennessee,United States"
16219,dyer county tennessee united states,",Dyer County,Tennessee,United States"
16220,obion county tennessee united states,",Obion County,Tennessee,United States"
16221,houston county tennessee united states,",Houston County,Tennessee,United States"
16222,washington county tennessee united states,",Washington County,Tennessee,United States"
16223,knox county tennessee united states,",Knox County,Tennessee,United States"
