Unnamed: 0,name,mapped_data
17029,chenango county new york,",Chenango County,New York,United States"
17030,saratoga county new york,",Saratoga County,New York,United States"
17031,orange county new york,",Orange County,New York,United States"
17032,genesee county new york,",Genesee County,New York,United States"
17033,kings county new york,",Kings County,New York,United States"
17034,chemung county new york,",Chemung County,New York,United States"
17035,broome county new york,",Broome County,New York,United States"
17036,richmond county new york,",Richmond County,New York,United States"
17037,madison county new york,",Madison County,New York,United States"
17038,oneida county new york,",Oneida County,New York,United States"
17039,putnam county new york,",Putnam County,New York,United States"
17040,seneca county new york,",Seneca County,New York,United States"
17041,monroe county new york,",Monroe County,New York,United States"
17042,fulton county new york,",Fulton County,New York,United States"
17043,chautauqua county new york,",Chautauqua County,New York,United States"
17044,bronx new york,",Bronx,New York,United States"
17045,ulster county new york,",Ulster County,New York,United States"
17046,washington county new york,",Washington County,New York,United States"
17047,ontario county new york,",Ontario County,New York,United States"
17048,st. lawrence county new york,",St. Lawrence County,New York,United States"
17049,tompkins county new york,",Tompkins County,New York,United States"
17050,oswego county new york,",Oswego County,New York,United States"
17051,clinton county new york,",Clinton County,New York,United States"
17052,columbia county new york,",Columbia County,New York,United States"
17053,schoharie county new york,",Schoharie County,New York,United States"
17054,otsego county new york,",Otsego County,New York,United States"
17055,cortland county new york,",Cortland County,New York,United States"
17056,delaware county new york,",Delaware County,New York,United States"
17057,herkimer county new york,",Herkimer County,New York,United States"
17058,yates county new york,",Yates County,New York,United States"
17059,schenectady county new york,",Schenectady County,New York,United States"
17060,essex county new york,",Essex County,New York,United States"
17061,niagara county new york,",Niagara County,New York,United States"
17062,warren county new york,",Warren County,New York,United States"
17063,new york county new york,",New York County,New York,United States"
17064,queens county new york,",Queens County,New York,United States"
17065,hamilton county new york,",Hamilton County,New York,United States"
17066,sullivan county new york,",Sullivan County,New York,United States"
17067,lewis county new york,",Lewis County,New York,United States"
17068,franklin county new york,",Franklin County,New York,United States"
17069,schuyler county new york,",Schuyler County,New York,United States"
17070,  new york,", ,New York,United States"
17071,hardin county ohio,",Hardin County,Ohio,United States"
17072,summit county ohio,",Summit County,Ohio,United States"
17073,stark county ohio,",Stark County,Ohio,United States"
17074,ashtabula county ohio,",Ashtabula County,Ohio,United States"
17075,shelby county ohio,",Shelby County,Ohio,United States"
17076,paulding county ohio,",Paulding County,Ohio,United States"
17077,wayne county ohio,",Wayne County,Ohio,United States"
17078,fulton county ohio,",Fulton County,Ohio,United States"
17079,hancock county ohio,",Hancock County,Ohio,United States"
17080,ashland county ohio,",Ashland County,Ohio,United States"
17081,delaware county ohio,",Delaware County,Ohio,United States"
17082,portage county ohio,",Portage County,Ohio,United States"
17083,mahoning county ohio,",Mahoning County,Ohio,United States"
17084,geauga county ohio,",Geauga County,Ohio,United States"
17085,sandusky county ohio,",Sandusky County,Ohio,United States"
17086,logan county ohio,",Logan County,Ohio,United States"
17087,huron county ohio,",Huron County,Ohio,United States"
17088,allen county ohio,",Allen County,Ohio,United States"
17089,trumbull county ohio,",Trumbull County,Ohio,United States"
17090,wood county ohio,",Wood County,Ohio,United States"
17091,jefferson county ohio,",Jefferson County,Ohio,United States"
17092,medina county ohio,",Medina County,Ohio,United States"
17093,williams county ohio,",Williams County,Ohio,United States"
17094,crawford county ohio,",Crawford County,Ohio,United States"
17095,harrison county ohio,",Harrison County,Ohio,United States"
17096,columbiana county ohio,",Columbiana County,Ohio,United States"
17097,morrow county ohio,",Morrow County,Ohio,United States"
17098,wyandot county ohio,",Wyandot County,Ohio,United States"
17099,carroll county ohio,",Carroll County,Ohio,United States"
17100,mercer county ohio,",Mercer County,Ohio,United States"
17101,knox county ohio,",Knox County,Ohio,United States"
17102,putnam county ohio,",Putnam County,Ohio,United States"
17103,van wert county ohio,",Van Wert County,Ohio,United States"
17104,coshocton county ohio,",Coshocton County,Ohio,United States"
17105,auglaize county ohio,",Auglaize County,Ohio,United States"
17106,lucas county ohio,",Lucas County,Ohio,United States"
17107,defiance county ohio,",Defiance County,Ohio,United States"
17108,tuscarawas county ohio,",Tuscarawas County,Ohio,United States"
17109,henry county ohio,",Henry County,Ohio,United States"
17110,lake county ohio,",Lake County,Ohio,United States"
17111,seneca county ohio,",Seneca County,Ohio,United States"
17112,erie county ohio,",Erie County,Ohio,United States"
17113,richland county ohio,",Richland County,Ohio,United States"
17114,marion county ohio,",Marion County,Ohio,United States"
17115,union county ohio,",Union County,Ohio,United States"
17116,champaign county ohio,",Champaign County,Ohio,United States"
17117,holmes county ohio,",Holmes County,Ohio,United States"
17118,erie county pennsylvania,",Erie County,Pennsylvania,United States"
17119,jefferson county pennsylvania,",Jefferson County,Pennsylvania,United States"
17120,lehigh county pennsylvania,",Lehigh County,Pennsylvania,United States"
17121,beaver county pennsylvania,",Beaver County,Pennsylvania,United States"
17122,berks county pennsylvania,",Berks County,Pennsylvania,United States"
17123,columbia county pennsylvania,",Columbia County,Pennsylvania,United States"
17124,blair county pennsylvania,",Blair County,Pennsylvania,United States"
17125,lebanon county pennsylvania,",Lebanon County,Pennsylvania,United States"
17126,armstrong county pennsylvania,",Armstrong County,Pennsylvania,United States"
17127,lackawanna county pennsylvania,",Lackawanna County,Pennsylvania,United States"
17128,monroe county pennsylvania,",Monroe County,Pennsylvania,United States"
17129,westmoreland county pennsylvania,",Westmoreland County,Pennsylvania,United States"
17130,schuylkill county pennsylvania,",Schuylkill County,Pennsylvania,United States"
17131,luzerne county pennsylvania,",Luzerne County,Pennsylvania,United States"
17132,bradford county pennsylvania,",Bradford County,Pennsylvania,United States"
17133,clinton county pennsylvania,",Clinton County,Pennsylvania,United States"
17134,washington county pennsylvania,",Washington County,Pennsylvania,United States"
17135,northampton county pennsylvania,",Northampton County,Pennsylvania,United States"
17136,cambria county pennsylvania,",Cambria County,Pennsylvania,United States"
17137,bedford county pennsylvania,",Bedford County,Pennsylvania,United States"
17138,bucks county pennsylvania,",Bucks County,Pennsylvania,United States"
17139,centre county pennsylvania,",Centre County,Pennsylvania,United States"
17140,mifflin county pennsylvania,",Mifflin County,Pennsylvania,United States"
17141,lawrence county pennsylvania,",Lawrence County,Pennsylvania,United States"
17142,pike county pennsylvania,",Pike County,Pennsylvania,United States"
17143,indiana county pennsylvania,",Indiana County,Pennsylvania,United States"
17144,tioga county pennsylvania,",Tioga County,Pennsylvania,United States"
17145,cumberland county pennsylvania,",Cumberland County,Pennsylvania,United States"
17146,mckean county pennsylvania,",McKean County,Pennsylvania,United States"
17147,dauphin county pennsylvania,",Dauphin County,Pennsylvania,United States"
17148,butler county pennsylvania,",Butler County,Pennsylvania,United States"
17149,crawford county pennsylvania,",Crawford County,Pennsylvania,United States"
17150,clarion county pennsylvania,",Clarion County,Pennsylvania,United States"
17151,clearfield county pennsylvania,",Clearfield County,Pennsylvania,United States"
17152,potter county pennsylvania,",Potter County,Pennsylvania,United States"
17153,montour county pennsylvania,",Montour County,Pennsylvania,United States"
17154,northumberland county pennsylvania,",Northumberland County,Pennsylvania,United States"
17155,lycoming county pennsylvania,",Lycoming County,Pennsylvania,United States"
17156,perry county pennsylvania,",Perry County,Pennsylvania,United States"
17157,cameron county pennsylvania,",Cameron County,Pennsylvania,United States"
17158,wyoming county pennsylvania,",Wyoming County,Pennsylvania,United States"
17159,mercer county pennsylvania,",Mercer County,Pennsylvania,United States"
17160,susquehanna county pennsylvania,",Susquehanna County,Pennsylvania,United States"
17161,venango county pennsylvania,",Venango County,Pennsylvania,United States"
17162,wayne county pennsylvania,",Wayne County,Pennsylvania,United States"
17163,snyder county pennsylvania,",Snyder County,Pennsylvania,United States"
17164,huntingdon county pennsylvania,",Huntingdon County,Pennsylvania,United States"
17165,carbon county pennsylvania,",Carbon County,Pennsylvania,United States"
17166,elk county pennsylvania,",Elk County,Pennsylvania,United States"
17167,sullivan county pennsylvania,",Sullivan County,Pennsylvania,United States"
17168,union county pennsylvania,",Union County,Pennsylvania,United States"
17169,forest county pennsylvania,",Forest County,Pennsylvania,United States"
17170,juniata county pennsylvania,",Juniata County,Pennsylvania,United States"
17171,warren county pennsylvania,",Warren County,Pennsylvania,United States"
17172,washington county rhode island,",Washington County,Rhode Island,United States"
17173,bristol county rhode island,",Bristol County,Rhode Island,United States"
17174,providence county rhode island,",Providence County,Rhode Island,United States"
17175,kent county rhode island,",Kent County,Rhode Island,United States"
17176,newport county rhode island,",Newport County,Rhode Island,United States"
17177,brown county south dakota,",Brown County,South Dakota,United States"
17178,hanson county south dakota,",Hanson County,South Dakota,United States"
17179,douglas county south dakota,",Douglas County,South Dakota,United States"
17180,minnehaha county south dakota,",Minnehaha County,South Dakota,United States"
17181,union county south dakota,",Union County,South Dakota,United States"
17182,marshall county south dakota,",Marshall County,South Dakota,United States"
17183,brookings county south dakota,",Brookings County,South Dakota,United States"
17184,gregory county south dakota,",Gregory County,South Dakota,United States"
17185,lincoln county south dakota,",Lincoln County,South Dakota,United States"
17186,brule county south dakota,",Brule County,South Dakota,United States"
17187,clark county south dakota,",Clark County,South Dakota,United States"
17188,deuel county south dakota,",Deuel County,South Dakota,United States"
17189,kingsbury county south dakota,",Kingsbury County,South Dakota,United States"
17190,faulk county south dakota,",Faulk County,South Dakota,United States"
17191,moody county south dakota,",Moody County,South Dakota,United States"
17192,buffalo county south dakota,",Buffalo County,South Dakota,United States"
17193,hutchinson county south dakota,",Hutchinson County,South Dakota,United States"
17194,potter county south dakota,",Potter County,South Dakota,United States"
17195,hyde county south dakota,",Hyde County,South Dakota,United States"
17196,miner county south dakota,",Miner County,South Dakota,United States"
17197,beadle county south dakota,",Beadle County,South Dakota,United States"
17198,edmunds county south dakota,",Edmunds County,South Dakota,United States"
17199,lyman county south dakota,",Lyman County,South Dakota,United States"
17200,charles mix county south dakota,",Charles Mix County,South Dakota,United States"
17201,mcpherson county south dakota,",McPherson County,South Dakota,United States"
17202,lake county south dakota,",Lake County,South Dakota,United States"
17203,grant county south dakota,",Grant County,South Dakota,United States"
17204,hand county south dakota,",Hand County,South Dakota,United States"
17205,davison county south dakota,",Davison County,South Dakota,United States"
17206,turner county south dakota,",Turner County,South Dakota,United States"
17207,aurora county south dakota,",Aurora County,South Dakota,United States"
17208,spink county south dakota,",Spink County,South Dakota,United States"
17209,mccook county south dakota,",McCook County,South Dakota,United States"
17210,roberts county south dakota,",Roberts County,South Dakota,United States"
17211,bon homme county south dakota,",Bon Homme County,South Dakota,United States"
17212,clay county south dakota,",Clay County,South Dakota,United States"
17213,codington county south dakota,",Codington County,South Dakota,United States"
17214,day county south dakota,",Day County,South Dakota,United States"
17215,jerauld county south dakota,",Jerauld County,South Dakota,United States"
17216,tripp county south dakota,",Tripp County,South Dakota,United States"
17217,sanborn county south dakota,",Sanborn County,South Dakota,United States"
17218,yankton county south dakota,",Yankton County,South Dakota,United States"
17219,bennington county vermont,",Bennington County,Vermont,United States"
17220,washington county vermont,",Washington County,Vermont,United States"
17221,windham county vermont,",Windham County,Vermont,United States"
17222,rutland county vermont,",Rutland County,Vermont,United States"
17223,addison county vermont,",Addison County,Vermont,United States"
17224,chittenden county vermont,",Chittenden County,Vermont,United States"
17225,orange county vermont,",Orange County,Vermont,United States"
17226,windsor county vermont,",Windsor County,Vermont,United States"
17227,franklin county vermont,",Franklin County,Vermont,United States"
17228,essex county vermont,",Essex County,Vermont,United States"
17229,caledonia county vermont,",Caledonia County,Vermont,United States"
17230,lamoille county vermont,",Lamoille County,Vermont,United States"
17231,orleans county vermont,",Orleans County,Vermont,United States"
17232,grand isle county vermont,",Grand Isle County,Vermont,United States"
17233,clark county wisconsin,",Clark County,Wisconsin,United States"
17234,adams county wisconsin,",Adams County,Wisconsin,United States"
17235,green county wisconsin,",Green County,Wisconsin,United States"
17236,kewaunee county wisconsin,",Kewaunee County,Wisconsin,United States"
17237,brown county wisconsin,",Brown County,Wisconsin,United States"
17238,buffalo county wisconsin,",Buffalo County,Wisconsin,United States"
17239,eau claire county wisconsin,",Eau Claire County,Wisconsin,United States"
17240,polk county wisconsin,",Polk County,Wisconsin,United States"
17241,portage county wisconsin,",Portage County,Wisconsin,United States"
17242,langlade county wisconsin,",Langlade County,Wisconsin,United States"
17243,outagamie county wisconsin,",Outagamie County,Wisconsin,United States"
17244,trempealeau county wisconsin,",Trempealeau County,Wisconsin,United States"
17245,ashland county wisconsin,",Ashland County,Wisconsin,United States"
17246,marathon county wisconsin,",Marathon County,Wisconsin,United States"
17247,saint croix county wisconsin,",Saint Croix County,Wisconsin,United States"
17248,la crosse county wisconsin,",La Crosse County,Wisconsin,United States"
17249,sauk county wisconsin,",Sauk County,Wisconsin,United States"
17250,iowa county wisconsin,",Iowa County,Wisconsin,United States"
17251,barron county wisconsin,",Barron County,Wisconsin,United States"
17252,milwaukee county wisconsin,",Milwaukee County,Wisconsin,United States"
17253,dodge county wisconsin,",Dodge County,Wisconsin,United States"
17254,ozaukee county wisconsin,",Ozaukee County,Wisconsin,United States"
17255,dane county wisconsin,",Dane County,Wisconsin,United States"
17256,rock county wisconsin,",Rock County,Wisconsin,United States"
17257,green lake county wisconsin,",Green Lake County,Wisconsin,United States"
17258,waukesha county wisconsin,",Waukesha County,Wisconsin,United States"
17259,jackson county wisconsin,",Jackson County,Wisconsin,United States"
17260,chippewa county wisconsin,",Chippewa County,Wisconsin,United States"
17261,racine county wisconsin,",Racine County,Wisconsin,United States"
17262,shawano county wisconsin,",Shawano County,Wisconsin,United States"
17263,grant county wisconsin,",Grant County,Wisconsin,United States"
17264,dunn county wisconsin,",Dunn County,Wisconsin,United States"
17265,calumet county wisconsin,",Calumet County,Wisconsin,United States"
17266,kenosha county wisconsin,",Kenosha County,Wisconsin,United States"
17267,jefferson county wisconsin,",Jefferson County,Wisconsin,United States"
17268,fond du lac county wisconsin,",Fond du Lac County,Wisconsin,United States"
17269,monroe county wisconsin,",Monroe County,Wisconsin,United States"
17270,sheboygan county wisconsin,",Sheboygan County,Wisconsin,United States"
17271,manitowoc county wisconsin,",Manitowoc County,Wisconsin,United States"
17272,waupaca county wisconsin,",Waupaca County,Wisconsin,United States"
17273,columbia county wisconsin,",Columbia County,Wisconsin,United States"
17274,walworth county wisconsin,",Walworth County,Wisconsin,United States"
17275,forest county wisconsin,",Forest County,Wisconsin,United States"
17276,lafayette county wisconsin,",Lafayette County,Wisconsin,United States"
17277,pepin county wisconsin,",Pepin County,Wisconsin,United States"
17278,vilas county wisconsin,",Vilas County,Wisconsin,United States"
17279,pierce county wisconsin,",Pierce County,Wisconsin,United States"
17280,juneau county wisconsin,",Juneau County,Wisconsin,United States"
17281,florence county wisconsin,",Florence County,Wisconsin,United States"
17282,washington county wisconsin,",Washington County,Wisconsin,United States"
17283,oconto county wisconsin,",Oconto County,Wisconsin,United States"
17284,burnett county wisconsin,",Burnett County,Wisconsin,United States"
17285,sawyer county wisconsin,",Sawyer County,Wisconsin,United States"
17286,vernon county wisconsin,",Vernon County,Wisconsin,United States"
17287,iron county wisconsin,",Iron County,Wisconsin,United States"
17288,menominee county wisconsin,",Menominee County,Wisconsin,United States"
17289,rusk county wisconsin,",Rusk County,Wisconsin,United States"
17290,douglas county wisconsin,",Douglas County,Wisconsin,United States"
17291,wood county wisconsin,",Wood County,Wisconsin,United States"
17292,marinette county wisconsin,",Marinette County,Wisconsin,United States"
17293,taylor county wisconsin,",Taylor County,Wisconsin,United States"
17294,winnebago county wisconsin,",Winnebago County,Wisconsin,United States"
17295,lincoln county wisconsin,",Lincoln County,Wisconsin,United States"
17296,marquette county wisconsin,",Marquette County,Wisconsin,United States"
17297,price county wisconsin,",Price County,Wisconsin,United States"
17298,crawford county wisconsin,",Crawford County,Wisconsin,United States"
17299,waushara county wisconsin,",Waushara County,Wisconsin,United States"
17300,oneida county wisconsin,",Oneida County,Wisconsin,United States"
17301,richland county wisconsin,",Richland County,Wisconsin,United States"
17302,washburn county wisconsin,",Washburn County,Wisconsin,United States"
17303,door county wisconsin,",Door County,Wisconsin,United States"
17304,bayfield county wisconsin,",Bayfield County,Wisconsin,United States"
17305,brooke county west virginia,",Brooke County,West Virginia,United States"
17306,ohio county west virginia,",Ohio County,West Virginia,United States"
17307,hancock county west virginia,",Hancock County,West Virginia,United States"
17308,navajo county arizona,",Navajo County,Arizona,United States"
17309,ventura county california,",Ventura County,California,United States"
17310,cochise county arizona,",Cochise County,Arizona,United States"
17311,lake county california,",Lake County,California,United States"
17312,yavapai county arizona,",Yavapai County,Arizona,United States"
17313,kern county california,",Kern County,California,United States"
17314,contra costa county california,",Contra Costa County,California,United States"
17315,lane county kansas,",Lane County,Kansas,United States"
17316,mora county new mexico,",Mora County,New Mexico,United States"
17317,pinal county arizona,",Pinal County,Arizona,United States"
17318,juab county utah,",Juab County,Utah,United States"
17319,maricopa county arizona,",Maricopa County,Arizona,United States"
17320,mohave county arizona,",Mohave County,Arizona,United States"
17321,graham county arizona,",Graham County,Arizona,United States"
17322,gila county arizona,",Gila County,Arizona,United States"
17323,pima county arizona,",Pima County,Arizona,United States"
17324,apache county arizona,",Apache County,Arizona,United States"
17325,la paz county arizona,",La Paz County,Arizona,United States"
17326,greenlee county arizona,",Greenlee County,Arizona,United States"
17327,coconino county arizona,",Coconino County,Arizona,United States"
17328,yuma county arizona,",Yuma County,Arizona,United States"
17329,santa cruz county arizona,",Santa Cruz County,Arizona,United States"
17330,los angeles county california,",Los Angeles County,California,United States"
17331,san bernardino county california,",San Bernardino County,California,United States"
17332,riverside county california,",Riverside County,California,United States"
17333,madera county california,",Madera County,California,United States"
17334,alameda county california,",Alameda County,California,United States"
17335,orange county california,",Orange County,California,United States"
17336,solano county california,",Solano County,California,United States"
17337,tulare county california,",Tulare County,California,United States"
17338,san diego county california,",San Diego County,California,United States"
17339,nevada county california,",Nevada County,California,United States"
17340,santa clara county california,",Santa Clara County,California,United States"
17341,napa county california,",Napa County,California,United States"
17342,santa cruz county california,",Santa Cruz County,California,United States"
17343,calaveras county california,",Calaveras County,California,United States"
17344,sacramento county california,",Sacramento County,California,United States"
17345,colusa county california,",Colusa County,California,United States"
17346,kings county california,",Kings County,California,United States"
17347,san benito county california,",San Benito County,California,United States"
17348,san luis obispo county california,",San Luis Obispo County,California,United States"
17349,san mateo county california,",San Mateo County,California,United States"
17350,merced county california,",Merced County,California,United States"
17351,fresno county california,",Fresno County,California,United States"
17352,placer county california,",Placer County,California,United States"
17353,el dorado county california,",El Dorado County,California,United States"
17354,san joaquin county california,",San Joaquin County,California,United States"
17355,marin county california,",Marin County,California,United States"
17356,butte county california,",Butte County,California,United States"
17357,inyo county california,",Inyo County,California,United States"
17358,sonoma county california,",Sonoma County,California,United States"
17359,mendocino county california,",Mendocino County,California,United States"
17360,monterey county california,",Monterey County,California,United States"
17361,imperial county california,",Imperial County,California,United States"
17362,mono county california,",Mono County,California,United States"
17363,santa barbara county california,",Santa Barbara County,California,United States"
17364,stanislaus county california,",Stanislaus County,California,United States"
17365,tuolumne county california,",Tuolumne County,California,United States"
17366,tehama county california,",Tehama County,California,United States"
17367,yolo county california,",Yolo County,California,United States"
17368,sierra county california,",Sierra County,California,United States"
17369,plumas county california,",Plumas County,California,United States"
17370,glenn county california,",Glenn County,California,United States"
17371,amador county california,",Amador County,California,United States"
17372,yuba county california,",Yuba County,California,United States"
17373,sutter county california,",Sutter County,California,United States"
17374,mariposa county california,",Mariposa County,California,United States"
17375,san francisco county california,",San Francisco County,California,United States"
17376,douglas county colorado,",Douglas County,Colorado,United States"
17377,alamosa county colorado,",Alamosa County,Colorado,United States"
17378,jefferson county colorado,",Jefferson County,Colorado,United States"
17379,pitkin county colorado,",Pitkin County,Colorado,United States"
17380,adams county colorado,",Adams County,Colorado,United States"
17381,eagle county colorado,",Eagle County,Colorado,United States"
17382,garfield county colorado,",Garfield County,Colorado,United States"
17383,la plata county colorado,",La Plata County,Colorado,United States"
17384,el paso county colorado,",El Paso County,Colorado,United States"
17385,summit county colorado,",Summit County,Colorado,United States"
17386,broomfield county colorado,",Broomfield County,Colorado,United States"
17387,chaffee county colorado,",Chaffee County,Colorado,United States"
17388,kit carson county colorado,",Kit Carson County,Colorado,United States"
17389,arapahoe county colorado,",Arapahoe County,Colorado,United States"
17390,fremont county colorado,",Fremont County,Colorado,United States"
17391,delta county colorado,",Delta County,Colorado,United States"
17392,saguache county colorado,",Saguache County,Colorado,United States"
17393,gilpin county colorado,",Gilpin County,Colorado,United States"
17394,cheyenne county colorado,",Cheyenne County,Colorado,United States"
17395,mesa county colorado,",Mesa County,Colorado,United States"
17396,boulder county colorado,",Boulder County,Colorado,United States"
17397,pueblo county colorado,",Pueblo County,Colorado,United States"
17398,conejos county colorado,",Conejos County,Colorado,United States"
17399,montezuma county colorado,",Montezuma County,Colorado,United States"
17400,mineral county colorado,",Mineral County,Colorado,United States"
17401,gunnison county colorado,",Gunnison County,Colorado,United States"
17402,teller county colorado,",Teller County,Colorado,United States"
17403,rio grande county colorado,",Rio Grande County,Colorado,United States"
17404,denver county colorado,",Denver County,Colorado,United States"
17405,dolores county colorado,",Dolores County,Colorado,United States"
17406,kiowa county colorado,",Kiowa County,Colorado,United States"
17407,elbert county colorado,",Elbert County,Colorado,United States"
17408,park county colorado,",Park County,Colorado,United States"
17409,otero county colorado,",Otero County,Colorado,United States"
17410,grand county colorado,",Grand County,Colorado,United States"
17411,clear creek county colorado,",Clear Creek County,Colorado,United States"
17412,lincoln county colorado,",Lincoln County,Colorado,United States"
17413,hinsdale county colorado,",Hinsdale County,Colorado,United States"
17414,prowers county colorado,",Prowers County,Colorado,United States"
17415,bent county colorado,",Bent County,Colorado,United States"
17416,lake county colorado,",Lake County,Colorado,United States"
17417,montrose county colorado,",Montrose County,Colorado,United States"
17418,san miguel county colorado,",San Miguel County,Colorado,United States"
17419,crowley county colorado,",Crowley County,Colorado,United States"
17420,ouray county colorado,",Ouray County,Colorado,United States"
17421,archuleta county colorado,",Archuleta County,Colorado,United States"
17422,costilla county colorado,",Costilla County,Colorado,United States"
17423,san juan county colorado,",San Juan County,Colorado,United States"
17424,baca county colorado,",Baca County,Colorado,United States"
17425,las animas county colorado,",Las Animas County,Colorado,United States"
17426,huerfano county colorado,",Huerfano County,Colorado,United States"
17427,custer county colorado,",Custer County,Colorado,United States"
17428,rawlins county kansas,",Rawlins County,Kansas,United States"
17429,thomas county kansas,",Thomas County,Kansas,United States"
17430,ford county kansas,",Ford County,Kansas,United States"
17431,morton county kansas,",Morton County,Kansas,United States"
17432,finney county kansas,",Finney County,Kansas,United States"
17433,sherman county kansas,",Sherman County,Kansas,United States"
17434,gove county kansas,",Gove County,Kansas,United States"
17435,sheridan county kansas,",Sheridan County,Kansas,United States"
17436,stevens county kansas,",Stevens County,Kansas,United States"
17437,stanton county kansas,",Stanton County,Kansas,United States"
17438,kearny county kansas,",Kearny County,Kansas,United States"
17439,wichita county kansas,",Wichita County,Kansas,United States"
17440,seward county kansas,",Seward County,Kansas,United States"
17441,meade county kansas,",Meade County,Kansas,United States"
17442,logan county kansas,",Logan County,Kansas,United States"
17443,decatur county kansas,",Decatur County,Kansas,United States"
17444,cheyenne county kansas,",Cheyenne County,Kansas,United States"
17445,haskell county kansas,",Haskell County,Kansas,United States"
17446,scott county kansas,",Scott County,Kansas,United States"
17447,wallace county kansas,",Wallace County,Kansas,United States"
17448,hamilton county kansas,",Hamilton County,Kansas,United States"
17449,greeley county kansas,",Greeley County,Kansas,United States"
17450,grant county kansas,",Grant County,Kansas,United States"
17451,santa fe county new mexico,",Santa Fe County,New Mexico,United States"
17452,socorro county new mexico,",Socorro County,New Mexico,United States"
17453,otero county new mexico,",Otero County,New Mexico,United States"
17454,bernalillo county new mexico,",Bernalillo County,New Mexico,United States"
17455,colfax county new mexico,",Colfax County,New Mexico,United States"
17456,dona ana county new mexico,",Dona Ana County,New Mexico,United States"
17457,grant county new mexico,",Grant County,New Mexico,United States"
17458,taos county new mexico,",Taos County,New Mexico,United States"
17459,eddy county new mexico,",Eddy County,New Mexico,United States"
17460,san juan county new mexico,",San Juan County,New Mexico,United States"
17461,valencia county new mexico,",Valencia County,New Mexico,United States"
17462,sandoval county new mexico,",Sandoval County,New Mexico,United States"
17463,mckinley county new mexico,",McKinley County,New Mexico,United States"
17464,lincoln county new mexico,",Lincoln County,New Mexico,United States"
17465,rio arriba county new mexico,",Rio Arriba County,New Mexico,United States"
17466,union county new mexico,",Union County,New Mexico,United States"
17467,curry county new mexico,",Curry County,New Mexico,United States"
17468,luna county new mexico,",Luna County,New Mexico,United States"
17469,chaves county new mexico,",Chaves County,New Mexico,United States"
17470,sierra county new mexico,",Sierra County,New Mexico,United States"
17471,torrance county new mexico,",Torrance County,New Mexico,United States"
17472,lea county new mexico,",Lea County,New Mexico,United States"
17473,de baca county new mexico,",De Baca County,New Mexico,United States"
17474,cibola county new mexico,",Cibola County,New Mexico,United States"
17475,san miguel county new mexico,",San Miguel County,New Mexico,United States"
17476,quay county new mexico,",Quay County,New Mexico,United States"
17477,hidalgo county new mexico,",Hidalgo County,New Mexico,United States"
17478,los alamos county new mexico,",Los Alamos County,New Mexico,United States"
17479,harding county new mexico,",Harding County,New Mexico,United States"
17480,roosevelt county new mexico,",Roosevelt County,New Mexico,United States"
17481,catron county new mexico,",Catron County,New Mexico,United States"
17482,guadalupe county new mexico,",Guadalupe County,New Mexico,United States"
17483,lincoln county nevada,",Lincoln County,Nevada,United States"
17484,clark county nevada,",Clark County,Nevada,United States"
17485,carson city nevada,",Carson City,Nevada,United States"
17486,washoe county nevada,",Washoe County,Nevada,United States"
17487,lyon county nevada,",Lyon County,Nevada,United States"
17488,white pine county nevada,",White Pine County,Nevada,United States"
17489,eureka county nevada,",Eureka County,Nevada,United States"
17490,churchill county nevada,",Churchill County,Nevada,United States"
17491,douglas county nevada,",Douglas County,Nevada,United States"
17492,esmeralda county nevada,",Esmeralda County,Nevada,United States"
17493,mineral county nevada,",Mineral County,Nevada,United States"
17494,nye county nevada,",Nye County,Nevada,United States"
17495,storey county nevada,",Storey County,Nevada,United States"
17496,beaver county oklahoma,",Beaver County,Oklahoma,United States"
17497,cimarron county oklahoma,",Cimarron County,Oklahoma,United States"
17498,texas county oklahoma,",Texas County,Oklahoma,United States"
17499,lubbock county texas,",Lubbock County,Texas,United States"
17500,el paso county texas,",El Paso County,Texas,United States"
17501,brewster county texas,",Brewster County,Texas,United States"
17502,potter county texas,",Potter County,Texas,United States"
17503,andrews county texas,",Andrews County,Texas,United States"
17504,stonewall county texas,",Stonewall County,Texas,United States"
17505,reagan county texas,",Reagan County,Texas,United States"
17506,howard county texas,",Howard County,Texas,United States"
17507,lipscomb county texas,",Lipscomb County,Texas,United States"
17508,hutchinson county texas,",Hutchinson County,Texas,United States"
17509,parmer county texas,",Parmer County,Texas,United States"
17510,kinney county texas,",Kinney County,Texas,United States"
17511,terry county texas,",Terry County,Texas,United States"
17512,moore county texas,",Moore County,Texas,United States"
17513,hemphill county texas,",Hemphill County,Texas,United States"
17514,randall county texas,",Randall County,Texas,United States"
17515,hartley county texas,",Hartley County,Texas,United States"
17516,childress county texas,",Childress County,Texas,United States"
17517,val verde county texas,",Val Verde County,Texas,United States"
17518,donley county texas,",Donley County,Texas,United States"
17519,armstrong county texas,",Armstrong County,Texas,United States"
17520,mitchell county texas,",Mitchell County,Texas,United States"
17521,crane county texas,",Crane County,Texas,United States"
17522,crosby county texas,",Crosby County,Texas,United States"
17523,dallam county texas,",Dallam County,Texas,United States"
17524,yoakum county texas,",Yoakum County,Texas,United States"
17525,dickens county texas,",Dickens County,Texas,United States"
17526,castro county texas,",Castro County,Texas,United States"
17527,maverick county texas,",Maverick County,Texas,United States"
17528,lamb county texas,",Lamb County,Texas,United States"
17529,schleicher county texas,",Schleicher County,Texas,United States"
17530,floyd county texas,",Floyd County,Texas,United States"
